NACA#,Camber (%),Camber Position (x/c),Thickness (%),Re,Mach,Alpha,CL,CD,CM
naca6812,6.0,0.8,12.0,300000,0.1,6,2.2221,0.0142,-0.452
naca6812,6.0,0.8,12.0,300000,0.1,7,1.4878,0.02264,-0.2152
naca6812,6.0,0.8,12.0,300000,0.1,8,1.8561,0.0092,-0.2685
naca6812,6.0,0.8,12.0,300000,0.15,0,0.6046,0.03333,-0.2053
naca6812,6.0,0.8,12.0,300000,0.15,1,0.7249,0.03386,-0.2054
naca6812,6.0,0.8,12.0,300000,0.15,2,0.8931,0.03033,-0.2155
naca6812,6.0,0.8,12.0,300000,0.15,3,1.6839,0.0046,-0.3617
naca6812,6.0,0.8,12.0,300000,0.15,4,1.7064,0.00695,-0.3384
naca6812,6.0,0.8,12.0,300000,0.15,5,1.5013,0.01512,-0.2659
naca6812,6.0,0.8,12.0,300000,0.15,6,1.9356,0.01769,-0.3663
naca6812,6.0,0.8,12.0,300000,0.15,7,2.3738,0.02045,-0.4701
naca6812,6.0,0.8,12.0,300000,0.15,8,1.857,0.01103,-0.2647
naca6812,6.0,0.8,12.0,300000,0.2,0,0.5727,0.03482,-0.1994
naca6812,6.0,0.8,12.0,300000,0.2,1,0.7379,0.03355,-0.2082
naca6812,6.0,0.8,12.0,300000,0.2,2,0.9214,0.0309,-0.2211
naca6812,6.0,0.8,12.0,300000,0.2,3,1.6496,0.00544,-0.3525
naca6812,6.0,0.8,12.0,300000,0.2,4,1.2242,0.01848,-0.229
naca6812,6.0,0.8,12.0,300000,0.2,5,1.5465,0.01463,-0.274
naca6812,6.0,0.8,12.0,300000,0.2,6,1.7416,0.01879,-0.3055
naca6812,6.0,0.8,12.0,300000,0.2,7,1.4902,0.02365,-0.2109
naca6812,6.0,0.8,12.0,300000,0.2,8,2.105,0.02558,-0.3476
naca6812,6.0,0.8,12.0,300000,0.25,0,0.6042,0.03315,-0.2066
naca6812,6.0,0.8,12.0,300000,0.25,1,0.7711,0.03218,-0.2159
naca6812,6.0,0.8,12.0,300000,0.25,2,0.9773,0.03056,-0.2375
naca6812,6.0,0.8,12.0,300000,0.25,3,1.6575,0.00581,-0.3517
naca6812,6.0,0.8,12.0,300000,0.25,4,1.5321,0.01185,-0.2996
naca6812,6.0,0.8,12.0,300000,0.25,5,1.4517,0.01718,-0.2523
naca6812,6.0,0.8,12.0,300000,0.25,6,1.547,0.01739,-0.2464
naca6812,6.0,0.8,12.0,300000,0.25,7,1.427,0.02663,-0.1959
naca6812,6.0,0.8,12.0,300000,0.25,8,1.9567,0.01098,-0.2736
naca6812,6.0,0.8,12.0,300000,0.3,0,0.6056,0.03212,-0.2077
naca6812,6.0,0.8,12.0,300000,0.3,1,0.7965,0.03397,-0.2224
naca6812,6.0,0.8,12.0,300000,0.3,2,0.9336,0.02984,-0.2233
naca6812,6.0,0.8,12.0,300000,0.3,3,1.6579,0.00614,-0.3516
naca6812,6.0,0.8,12.0,300000,0.3,4,1.4788,0.01335,-0.2853
naca6812,6.0,0.8,12.0,300000,0.3,5,1.4719,0.01814,-0.2545
naca6812,6.0,0.8,12.0,300000,0.3,6,1.5125,0.0198,-0.2346
naca6812,6.0,0.8,12.0,300000,0.3,7,2.0009,0.01927,-0.3341
naca6812,6.0,0.8,12.0,300000,0.3,8,2.008,0.01221,-0.2739
naca6812,6.0,0.8,12.0,400000,0.1,0,0.6401,0.03047,-0.2108
naca6812,6.0,0.8,12.0,400000,0.1,1,0.7659,0.02878,-0.2128
naca6812,6.0,0.8,12.0,400000,0.1,2,0.9155,0.02737,-0.2191
naca6812,6.0,0.8,12.0,400000,0.1,3,1.5541,0.00606,-0.3339
naca6812,6.0,0.8,12.0,400000,0.1,4,1.6827,0.00699,-0.3366
naca6812,6.0,0.8,12.0,400000,0.1,5,1.27,0.02047,-0.2152
naca6812,6.0,0.8,12.0,400000,0.1,6,1.5945,0.01526,-0.2748
naca6812,6.0,0.8,12.0,400000,0.1,7,1.408,0.02568,-0.1987
naca6812,6.0,0.8,12.0,400000,0.1,8,1.4813,0.02838,-0.1918
naca6812,6.0,0.8,12.0,400000,0.15,0,0.6442,0.03352,-0.2115
naca6812,6.0,0.8,12.0,400000,0.15,1,0.7764,0.02892,-0.2151
naca6812,6.0,0.8,12.0,400000,0.15,2,0.9327,0.02764,-0.2225
naca6812,6.0,0.8,12.0,400000,0.15,3,1.5487,0.00654,-0.33
naca6812,6.0,0.8,12.0,400000,0.15,4,1.7133,0.00676,-0.3426
naca6812,6.0,0.8,12.0,400000,0.15,5,1.4527,0.01552,-0.2558
naca6812,6.0,0.8,12.0,400000,0.15,6,1.7401,0.01327,-0.3181
naca6812,6.0,0.8,12.0,400000,0.15,7,2.271,0.00614,-0.5028
naca6812,6.0,0.8,12.0,400000,0.15,8,1.4828,0.02902,-0.1906
naca6812,6.0,0.8,12.0,400000,0.2,0,0.6273,0.03265,-0.2093
naca6812,6.0,0.8,12.0,400000,0.2,1,0.8467,0.02444,-0.2302
naca6812,6.0,0.8,12.0,400000,0.2,2,0.9379,0.02726,-0.2235
naca6812,6.0,0.8,12.0,400000,0.2,3,1.5745,0.00662,-0.3359
naca6812,6.0,0.8,12.0,400000,0.2,4,1.7275,0.00704,-0.3449
naca6812,6.0,0.8,12.0,400000,0.2,5,1.4644,0.01646,-0.2589
naca6812,6.0,0.8,12.0,400000,0.2,6,1.8807,0.00798,-0.4304
naca6812,6.0,0.8,12.0,400000,0.2,7,2.2697,0.01147,-0.4884
naca6812,6.0,0.8,12.0,400000,0.2,8,1.9203,0.02094,-0.3369
naca6812,6.0,0.8,12.0,400000,0.25,0,0.6077,0.03097,-0.2058
naca6812,6.0,0.8,12.0,400000,0.25,1,0.9171,0.02657,-0.2491
naca6812,6.0,0.8,12.0,400000,0.25,2,0.8759,0.02931,-0.2106
naca6812,6.0,0.8,12.0,400000,0.25,3,1.3969,0.01092,-0.2955
naca6812,6.0,0.8,12.0,400000,0.25,4,1.4878,0.0115,-0.2889
naca6812,6.0,0.8,12.0,400000,0.25,5,1.2767,0.02189,-0.2132
naca6812,6.0,0.8,12.0,400000,0.25,6,1.6874,0.02096,-0.2826
naca6812,6.0,0.8,12.0,400000,0.25,7,1.4278,0.02742,-0.1973
naca6812,6.0,0.8,12.0,400000,0.25,8,1.8676,0.05631,-0.3203
naca6812,6.0,0.8,12.0,400000,0.3,0,0.6658,0.03091,-0.2185
naca6812,6.0,0.8,12.0,400000,0.3,1,0.8456,0.02965,-0.2302
naca6812,6.0,0.8,12.0,400000,0.3,2,0.9946,0.02692,-0.2346
naca6812,6.0,0.8,12.0,400000,0.3,3,1.6359,0.00658,-0.3485
naca6812,6.0,0.8,12.0,400000,0.3,4,1.5178,0.01229,-0.2908
naca6812,6.0,0.8,12.0,400000,0.3,5,1.4859,0.0172,-0.259
naca6812,6.0,0.8,12.0,400000,0.3,6,1.6715,0.01611,-0.2957
naca6812,6.0,0.8,12.0,400000,0.3,7,2.2987,0.02252,-0.2777
naca6812,6.0,0.8,12.0,400000,0.3,8,1.5851,0.02477,-0.2832
naca6812,6.0,0.8,12.0,500000,0.1,0,0.6758,0.02409,-0.222
naca6812,6.0,0.8,12.0,500000,0.1,1,0.8307,0.02784,-0.2274
naca6812,6.0,0.8,12.0,500000,0.1,2,0.9826,0.02477,-0.232
naca6812,6.0,0.8,12.0,500000,0.1,3,1.2006,0.01526,-0.2512
naca6812,6.0,0.8,12.0,500000,0.1,4,1.6908,0.00676,-0.34
naca6812,6.0,0.8,12.0,500000,0.1,5,1.4598,0.01492,-0.2618
naca6812,6.0,0.8,12.0,500000,0.1,6,1.4572,0.01946,-0.2349
naca6812,6.0,0.8,12.0,500000,0.1,7,1.8614,0.02832,-0.3146
naca6812,6.0,0.8,12.0,500000,0.1,8,1.4999,0.02767,-0.1961
naca6812,6.0,0.8,12.0,500000,0.15,0,0.7143,0.03015,-0.2256
naca6812,6.0,0.8,12.0,500000,0.15,1,0.7795,0.02759,-0.2149
naca6812,6.0,0.8,12.0,500000,0.15,2,0.9157,0.02824,-0.218
naca6812,6.0,0.8,12.0,500000,0.15,3,1.3521,0.00998,-0.2836
naca6812,6.0,0.8,12.0,500000,0.15,4,1.5619,0.00957,-0.302
naca6812,6.0,0.8,12.0,500000,0.15,5,1.305,0.0193,-0.2222
naca6812,6.0,0.8,12.0,500000,0.15,6,1.4623,0.01975,-0.2339
naca6812,6.0,0.8,12.0,500000,0.15,7,1.4424,0.02496,-0.2054
naca6812,6.0,0.8,12.0,500000,0.15,8,1.7974,0.01956,-0.2635
naca6812,6.0,0.8,12.0,500000,0.2,0,0.7855,0.03152,-0.2409
naca6812,6.0,0.8,12.0,500000,0.2,1,0.832,0.02732,-0.2258
naca6812,6.0,0.8,12.0,500000,0.2,2,0.9786,0.02495,-0.231
naca6812,6.0,0.8,12.0,500000,0.2,3,1.5864,0.00618,-0.3401
naca6812,6.0,0.8,12.0,500000,0.2,4,1.4686,0.01188,-0.2838
naca6812,6.0,0.8,12.0,500000,0.2,5,1.3527,0.0192,-0.23
naca6812,6.0,0.8,12.0,500000,0.2,6,1.4505,0.02073,-0.2293
naca6812,6.0,0.8,12.0,500000,0.2,7,1.4432,0.02568,-0.2032
naca6812,6.0,0.8,12.0,500000,0.2,8,1.5096,0.02887,-0.1941
naca6812,6.0,0.8,12.0,500000,0.25,0,0.6754,0.02841,-0.2185
naca6812,6.0,0.8,12.0,500000,0.25,1,0.8388,0.0273,-0.2275
naca6812,6.0,0.8,12.0,500000,0.25,2,0.9918,0.02481,-0.2335
naca6812,6.0,0.8,12.0,500000,0.25,3,1.6244,0.00597,-0.3481
naca6812,6.0,0.8,12.0,500000,0.25,4,1.5486,0.0111,-0.3049
naca6812,6.0,0.8,12.0,500000,0.25,5,1.4855,0.0161,-0.2614
naca6812,6.0,0.8,12.0,500000,0.25,6,1.417,0.02232,-0.2189
naca6812,6.0,0.8,12.0,500000,0.25,7,1.4515,0.02647,-0.2024
naca6812,6.0,0.8,12.0,500000,0.25,8,2.3919,0.03974,-0.4131
naca6812,6.0,0.8,12.0,500000,0.3,0,0.6717,0.02778,-0.2192
naca6812,6.0,0.8,12.0,500000,0.3,1,0.7903,0.02777,-0.2177
naca6812,6.0,0.8,12.0,500000,0.3,2,0.9546,0.02547,-0.226
naca6812,6.0,0.8,12.0,500000,0.3,3,1.6571,0.00606,-0.3548
naca6812,6.0,0.8,12.0,500000,0.3,4,1.4769,0.01324,-0.2825
naca6812,6.0,0.8,12.0,500000,0.3,5,1.3618,0.02057,-0.2293
naca6812,6.0,0.8,12.0,500000,0.3,6,1.3899,0.02433,-0.2108
naca6812,6.0,0.8,12.0,500000,0.3,7,1.4621,0.02748,-0.2014
naca6812,6.0,0.8,12.0,500000,0.3,8,1.5284,0.03098,-0.1909
naca6814,6.0,0.8,14.0,100000,0.1,0,0.2994,0.04574,-0.1563
naca6814,6.0,0.8,14.0,100000,0.1,1,0.4412,0.05077,-0.1583
naca6814,6.0,0.8,14.0,100000,0.1,2,0.5498,0.05073,-0.1561
naca6814,6.0,0.8,14.0,100000,0.1,3,0.7257,0.04329,-0.1634
naca6814,6.0,0.8,14.0,100000,0.1,4,1.2994,0.00783,-0.2574
naca6814,6.0,0.8,14.0,100000,0.1,5,1.5701,0.00976,-0.2857
naca6814,6.0,0.8,14.0,100000,0.1,6,1.8144,0.00733,-0.3065
naca6814,6.0,0.8,14.0,100000,0.1,7,1.8861,0.01437,-0.2941
naca6814,6.0,0.8,14.0,100000,0.1,8,2.4946,0.0082,-0.4858
naca6814,6.0,0.8,14.0,100000,0.15,0,0.3271,0.04789,-0.1606
naca6814,6.0,0.8,14.0,100000,0.15,1,0.4571,0.04912,-0.1629
naca6814,6.0,0.8,14.0,100000,0.15,2,0.707,0.02708,-0.1858
naca6814,6.0,0.8,14.0,100000,0.15,3,0.7472,0.04428,-0.1665
naca6814,6.0,0.8,14.0,100000,0.15,4,1.0774,0.01351,-0.1923
naca6814,6.0,0.8,14.0,100000,0.15,5,1.5719,0.00867,-0.2753
naca6814,6.0,0.8,14.0,100000,0.15,6,1.7776,0.00787,-0.2984
naca6814,6.0,0.8,14.0,100000,0.15,7,1.834,0.01199,-0.2801
naca6814,6.0,0.8,14.0,100000,0.15,8,1.9825,0.01405,-0.2804
naca6814,6.0,0.8,14.0,100000,0.2,0,0.1156,0.05052,-0.0714
naca6814,6.0,0.8,14.0,100000,0.2,1,0.3886,0.05331,-0.1501
naca6814,6.0,0.8,14.0,100000,0.2,2,0.615,0.04051,-0.1688
naca6814,6.0,0.8,14.0,100000,0.2,3,0.7749,0.03863,-0.1764
naca6814,6.0,0.8,14.0,100000,0.2,4,1.5015,0.00741,-0.2821
naca6814,6.0,0.8,14.0,100000,0.2,5,1.669,0.007,-0.2985
naca6814,6.0,0.8,14.0,100000,0.2,6,2.1461,0.00926,-0.431
naca6814,6.0,0.8,14.0,100000,0.2,7,2.3483,0.00797,-0.4751
naca6814,6.0,0.8,14.0,100000,0.2,8,2.0036,0.01475,-0.2802
naca6814,6.0,0.8,14.0,100000,0.25,0,0.3309,0.04889,-0.1635
naca6814,6.0,0.8,14.0,100000,0.25,1,0.2884,0.0563,-0.0965
naca6814,6.0,0.8,14.0,100000,0.25,2,0.611,0.04689,-0.1656
naca6814,6.0,0.8,14.0,100000,0.25,3,0.7274,0.04472,-0.1627
naca6814,6.0,0.8,14.0,100000,0.25,4,1.2523,0.01019,-0.2222
naca6814,6.0,0.8,14.0,100000,0.25,5,1.789,0.00929,-0.3503
naca6814,6.0,0.8,14.0,100000,0.25,6,1.7217,0.01004,-0.2753
naca6814,6.0,0.8,14.0,100000,0.25,7,2.3737,0.01692,-0.498
naca6814,6.0,0.8,14.0,100000,0.25,8,3.2089,0.00685,-0.6833
naca6814,6.0,0.8,14.0,100000,0.3,0,0.2604,0.06116,-0.1534
naca6814,6.0,0.8,14.0,100000,0.3,1,0.4747,0.04961,-0.1691
naca6814,6.0,0.8,14.0,100000,0.3,2,0.6284,0.05117,-0.1674
naca6814,6.0,0.8,14.0,100000,0.3,3,0.803,0.0374,-0.177
naca6814,6.0,0.8,14.0,100000,0.3,4,1.3173,0.0109,-0.2365
naca6814,6.0,0.8,14.0,100000,0.3,5,1.6357,0.00788,-0.2825
naca6814,6.0,0.8,14.0,100000,0.3,6,2.2658,0.01055,-0.4679
naca6814,6.0,0.8,14.0,100000,0.3,7,2.7101,0.00576,-0.5495
naca6814,6.0,0.8,14.0,100000,0.3,8,2.122,0.01713,-0.286
naca6814,6.0,0.8,14.0,200000,0.1,0,0.5625,0.03616,-0.1972
naca6814,6.0,0.8,14.0,200000,0.1,1,0.694,0.0348,-0.1999
naca6814,6.0,0.8,14.0,200000,0.1,2,0.8931,0.03594,-0.2184
naca6814,6.0,0.8,14.0,200000,0.1,3,1.0319,0.0285,-0.2169
naca6814,6.0,0.8,14.0,200000,0.1,4,1.0504,0.02893,-0.1863
naca6814,6.0,0.8,14.0,200000,0.1,5,1.3343,0.01491,-0.2248
naca6814,6.0,0.8,14.0,200000,0.1,6,1.5361,0.01288,-0.2479
naca6814,6.0,0.8,14.0,200000,0.1,7,2.5452,0.00743,-0.5436
naca6814,6.0,0.8,14.0,200000,0.1,8,1.8481,0.01045,-0.2625
naca6814,6.0,0.8,14.0,200000,0.15,0,0.4642,0.04283,-0.1807
naca6814,6.0,0.8,14.0,200000,0.15,1,0.7689,0.03379,-0.2194
naca6814,6.0,0.8,14.0,200000,0.15,2,0.9001,0.03469,-0.2204
naca6814,6.0,0.8,14.0,200000,0.15,3,1.1938,0.01976,-0.2565
naca6814,6.0,0.8,14.0,200000,0.15,4,1.1194,0.022,-0.2036
naca6814,6.0,0.8,14.0,200000,0.15,5,1.4419,0.01205,-0.2485
naca6814,6.0,0.8,14.0,200000,0.15,6,1.5624,0.01083,-0.2526
naca6814,6.0,0.8,14.0,200000,0.15,7,1.7193,0.01182,-0.2588
naca6814,6.0,0.8,14.0,200000,0.15,8,1.8261,0.01113,-0.2583
naca6814,6.0,0.8,14.0,200000,0.2,0,0.5654,0.03697,-0.1986
naca6814,6.0,0.8,14.0,200000,0.2,1,0.6567,0.03417,-0.1933
naca6814,6.0,0.8,14.0,200000,0.2,2,0.9315,0.03295,-0.2268
naca6814,6.0,0.8,14.0,200000,0.2,3,1.0634,0.021,-0.2152
naca6814,6.0,0.8,14.0,200000,0.2,4,1.4336,0.01062,-0.2885
naca6814,6.0,0.8,14.0,200000,0.2,5,1.4717,0.0117,-0.255
naca6814,6.0,0.8,14.0,200000,0.2,6,1.7208,0.00824,-0.2871
naca6814,6.0,0.8,14.0,200000,0.2,7,1.7274,0.01219,-0.2589
naca6814,6.0,0.8,14.0,200000,0.2,8,1.9495,0.01036,-0.2809
naca6814,6.0,0.8,14.0,200000,0.25,0,0.5631,0.0366,-0.1988
naca6814,6.0,0.8,14.0,200000,0.25,1,0.7057,0.03433,-0.2031
naca6814,6.0,0.8,14.0,200000,0.25,2,0.9549,0.03363,-0.2322
naca6814,6.0,0.8,14.0,200000,0.25,3,1.1651,0.02027,-0.2537
naca6814,6.0,0.8,14.0,200000,0.25,4,1.2647,0.01892,-0.2299
naca6814,6.0,0.8,14.0,200000,0.25,5,1.5603,0.00862,-0.2733
naca6814,6.0,0.8,14.0,200000,0.25,6,1.6453,0.00912,-0.2625
naca6814,6.0,0.8,14.0,200000,0.25,7,1.8579,0.00867,-0.2821
naca6814,6.0,0.8,14.0,200000,0.25,8,3.4768,0.0067,-0.7642
naca6814,6.0,0.8,14.0,200000,0.3,0,0.5418,0.035,-0.1964
naca6814,6.0,0.8,14.0,200000,0.3,1,0.8471,0.03166,-0.2378
naca6814,6.0,0.8,14.0,200000,0.3,2,0.8478,0.03078,-0.207
naca6814,6.0,0.8,14.0,200000,0.3,3,0.9688,0.02759,-0.203
naca6814,6.0,0.8,14.0,200000,0.3,4,1.1436,0.02546,-0.2006
naca6814,6.0,0.8,14.0,200000,0.3,5,1.4736,0.01418,-0.2521
naca6814,6.0,0.8,14.0,200000,0.3,6,1.6013,0.01248,-0.2534
naca6814,6.0,0.8,14.0,200000,0.3,7,2.2155,0.00802,-0.4672
naca6814,6.0,0.8,14.0,200000,0.3,8,2.5813,0.02067,-0.4919
naca6814,6.0,0.8,14.0,300000,0.1,0,0.6215,0.0313,-0.2064
naca6814,6.0,0.8,14.0,300000,0.1,1,0.7942,0.03027,-0.2193
naca6814,6.0,0.8,14.0,300000,0.1,2,0.9321,0.02651,-0.221
naca6814,6.0,0.8,14.0,300000,0.1,3,1.287,0.01459,-0.2733
naca6814,6.0,0.8,14.0,300000,0.1,4,1.1874,0.01884,-0.2206
naca6814,6.0,0.8,14.0,300000,0.1,5,1.3176,0.01786,-0.2234
naca6814,6.0,0.8,14.0,300000,0.1,6,1.5382,0.01675,-0.2505
naca6814,6.0,0.8,14.0,300000,0.1,7,1.5656,0.01898,-0.2315
naca6814,6.0,0.8,14.0,300000,0.1,8,1.6516,0.0206,-0.227
naca6814,6.0,0.8,14.0,300000,0.15,0,0.7845,0.03052,-0.2455
naca6814,6.0,0.8,14.0,300000,0.15,1,0.8115,0.0242,-0.2249
naca6814,6.0,0.8,14.0,300000,0.15,2,0.8895,0.0274,-0.2124
naca6814,6.0,0.8,14.0,300000,0.15,3,1.7105,0.0046,-0.3738
naca6814,6.0,0.8,14.0,300000,0.15,4,1.1998,0.0187,-0.2224
naca6814,6.0,0.8,14.0,300000,0.15,5,1.7097,0.00916,-0.3105
naca6814,6.0,0.8,14.0,300000,0.15,6,1.5525,0.01723,-0.2513
naca6814,6.0,0.8,14.0,300000,0.15,7,1.5925,0.01816,-0.2308
naca6814,6.0,0.8,14.0,300000,0.15,8,1.7752,0.01594,-0.2502
naca6814,6.0,0.8,14.0,300000,0.2,0,0.6576,0.03233,-0.2148
naca6814,6.0,0.8,14.0,300000,0.2,1,0.7872,0.03151,-0.2157
naca6814,6.0,0.8,14.0,300000,0.2,2,0.8993,0.027,-0.2142
naca6814,6.0,0.8,14.0,300000,0.2,3,1.6705,0.00534,-0.36
naca6814,6.0,0.8,14.0,300000,0.2,4,1.2145,0.01866,-0.2245
naca6814,6.0,0.8,14.0,300000,0.2,5,1.5427,0.01372,-0.2704
naca6814,6.0,0.8,14.0,300000,0.2,6,1.6764,0.01571,-0.2829
naca6814,6.0,0.8,14.0,300000,0.2,7,1.9159,0.01794,-0.3244
naca6814,6.0,0.8,14.0,300000,0.2,8,1.8292,0.01488,-0.2608
naca6814,6.0,0.8,14.0,300000,0.25,0,0.6342,0.03091,-0.2125
naca6814,6.0,0.8,14.0,300000,0.25,1,0.7687,0.02986,-0.2129
naca6814,6.0,0.8,14.0,300000,0.25,2,0.9052,0.02689,-0.2152
naca6814,6.0,0.8,14.0,300000,0.25,3,1.413,0.00802,-0.3075
naca6814,6.0,0.8,14.0,300000,0.25,4,1.2727,0.01781,-0.2365
naca6814,6.0,0.8,14.0,300000,0.25,5,1.2213,0.02386,-0.1982
naca6814,6.0,0.8,14.0,300000,0.25,6,1.5127,0.01988,-0.24
naca6814,6.0,0.8,14.0,300000,0.25,7,1.5836,0.02035,-0.2302
naca6814,6.0,0.8,14.0,300000,0.25,8,1.6299,0.0241,-0.2133
naca6814,6.0,0.8,14.0,300000,0.3,0,0.6532,0.02927,-0.2174
naca6814,6.0,0.8,14.0,300000,0.3,1,0.7814,0.02914,-0.216
naca6814,6.0,0.8,14.0,300000,0.3,2,1.1342,0.01644,-0.2726
naca6814,6.0,0.8,14.0,300000,0.3,3,1.05,0.02361,-0.217
naca6814,6.0,0.8,14.0,300000,0.3,4,1.2408,0.01934,-0.2273
naca6814,6.0,0.8,14.0,300000,0.3,5,1.598,0.01383,-0.2823
naca6814,6.0,0.8,14.0,300000,0.3,6,1.5764,0.01827,-0.2488
naca6814,6.0,0.8,14.0,300000,0.3,7,2.5689,0.02882,-0.5187
naca6814,6.0,0.8,14.0,300000,0.3,8,2.5355,0.0188,-0.4395
naca6814,6.0,0.8,14.0,400000,0.1,0,0.6737,0.02995,-0.2155
naca6814,6.0,0.8,14.0,400000,0.1,1,0.8023,0.02711,-0.218
naca6814,6.0,0.8,14.0,400000,0.1,2,0.8959,0.02678,-0.2136
naca6814,6.0,0.8,14.0,400000,0.1,3,1.388,0.01157,-0.2894
naca6814,6.0,0.8,14.0,400000,0.1,4,1.3747,0.01279,-0.263
naca6814,6.0,0.8,14.0,400000,0.1,5,1.5463,0.01204,-0.2763
naca6814,6.0,0.8,14.0,400000,0.1,6,1.5284,0.01662,-0.2507
naca6814,6.0,0.8,14.0,400000,0.1,7,1.4884,0.02242,-0.2132
naca6814,6.0,0.8,14.0,400000,0.1,8,1.5577,0.02505,-0.2084
naca6814,6.0,0.8,14.0,400000,0.15,0,0.6823,0.0296,-0.2175
naca6814,6.0,0.8,14.0,400000,0.15,1,0.7768,0.02661,-0.213
naca6814,6.0,0.8,14.0,400000,0.15,2,1.0863,0.0079,-0.2737
naca6814,6.0,0.8,14.0,400000,0.15,3,1.5001,0.00708,-0.318
naca6814,6.0,0.8,14.0,400000,0.15,4,1.2349,0.01723,-0.2299
naca6814,6.0,0.8,14.0,400000,0.15,5,1.2982,0.01948,-0.2192
naca6814,6.0,0.8,14.0,400000,0.15,6,1.4856,0.01818,-0.2382
naca6814,6.0,0.8,14.0,400000,0.15,7,1.5626,0.02101,-0.2312
naca6814,6.0,0.8,14.0,400000,0.15,8,2.9235,0.00654,-0.688
naca6814,6.0,0.8,14.0,400000,0.2,0,0.7275,0.02787,-0.2297
naca6814,6.0,0.8,14.0,400000,0.2,1,0.865,0.02839,-0.2331
naca6814,6.0,0.8,14.0,400000,0.2,2,1.252,0.00585,-0.3068
naca6814,6.0,0.8,14.0,400000,0.2,3,1.4417,0.00856,-0.3033
naca6814,6.0,0.8,14.0,400000,0.2,4,1.2396,0.01761,-0.2301
naca6814,6.0,0.8,14.0,400000,0.2,5,1.6676,0.0106,-0.301
naca6814,6.0,0.8,14.0,400000,0.2,6,1.8928,0.00779,-0.4191
naca6814,6.0,0.8,14.0,400000,0.2,7,1.7151,0.02085,-0.2755
naca6814,6.0,0.8,14.0,400000,0.2,8,2.2525,0.01089,-0.5247
naca6814,6.0,0.8,14.0,400000,0.25,0,0.6772,0.02873,-0.2176
naca6814,6.0,0.8,14.0,400000,0.25,1,0.8882,0.02647,-0.2359
naca6814,6.0,0.8,14.0,400000,0.25,2,1.0317,0.02274,-0.24
naca6814,6.0,0.8,14.0,400000,0.25,3,1.5162,0.0093,-0.3232
naca6814,6.0,0.8,14.0,400000,0.25,4,1.6466,0.00833,-0.3222
naca6814,6.0,0.8,14.0,400000,0.25,5,1.4323,0.01678,-0.2461
naca6814,6.0,0.8,14.0,400000,0.25,6,1.5973,0.01706,-0.2579
naca6814,6.0,0.8,14.0,400000,0.25,7,2.1296,0.00808,-0.4694
naca6814,6.0,0.8,14.0,400000,0.25,8,1.5725,0.02684,-0.2032
naca6814,6.0,0.8,14.0,400000,0.3,0,0.7077,0.0253,-0.2288
naca6814,6.0,0.8,14.0,400000,0.3,1,0.8378,0.02704,-0.2256
naca6814,6.0,0.8,14.0,400000,0.3,2,1.1388,0.02085,-0.2616
naca6814,6.0,0.8,14.0,400000,0.3,3,1.1354,0.01905,-0.2327
naca6814,6.0,0.8,14.0,400000,0.3,4,1.5084,0.01166,-0.2883
naca6814,6.0,0.8,14.0,400000,0.3,5,1.6062,0.01345,-0.2865
naca6814,6.0,0.8,14.0,400000,0.3,6,1.4591,0.02138,-0.223
naca6814,6.0,0.8,14.0,400000,0.3,7,1.9241,0.02327,-0.1642
naca6814,6.0,0.8,14.0,400000,0.3,8,1.98,0.05177,-0.3046
naca6814,6.0,0.8,14.0,500000,0.1,0,0.7093,0.02675,-0.2218
naca6814,6.0,0.8,14.0,500000,0.1,1,0.8591,0.02467,-0.2286
naca6814,6.0,0.8,14.0,500000,0.1,2,0.9733,0.02232,-0.2277
naca6814,6.0,0.8,14.0,500000,0.1,3,1.1147,0.01782,-0.231
naca6814,6.0,0.8,14.0,500000,0.1,4,1.5342,0.00902,-0.3006
naca6814,6.0,0.8,14.0,500000,0.1,5,1.7082,0.00873,-0.3158
naca6814,6.0,0.8,14.0,500000,0.1,6,1.7758,0.00656,-0.3868
naca6814,6.0,0.8,14.0,500000,0.1,7,1.4939,0.02191,-0.2171
naca6814,6.0,0.8,14.0,500000,0.1,8,2.452,0.01058,-0.5011
naca6814,6.0,0.8,14.0,500000,0.15,0,0.6924,0.02412,-0.2218
naca6814,6.0,0.8,14.0,500000,0.15,1,0.851,0.02626,-0.226
naca6814,6.0,0.8,14.0,500000,0.15,2,0.9901,0.0251,-0.2345
naca6814,6.0,0.8,14.0,500000,0.15,3,1.4367,0.00823,-0.3024
naca6814,6.0,0.8,14.0,500000,0.15,4,1.5275,0.00942,-0.2982
naca6814,6.0,0.8,14.0,500000,0.15,5,1.7316,0.00862,-0.32
naca6814,6.0,0.8,14.0,500000,0.15,6,1.3522,0.02245,-0.2082
naca6814,6.0,0.8,14.0,500000,0.15,7,1.501,0.02241,-0.2165
naca6814,6.0,0.8,14.0,500000,0.15,8,2.1058,0.02208,-0.3555
naca6814,6.0,0.8,14.0,500000,0.2,0,0.6614,0.02642,-0.2132
naca6814,6.0,0.8,14.0,500000,0.2,1,0.8433,0.02478,-0.2257
naca6814,6.0,0.8,14.0,500000,0.2,2,1.2552,0.00689,-0.3015
naca6814,6.0,0.8,14.0,500000,0.2,3,1.4597,0.00816,-0.3072
naca6814,6.0,0.8,14.0,500000,0.2,4,1.5846,0.0088,-0.3107
naca6814,6.0,0.8,14.0,500000,0.2,5,1.3836,0.01739,-0.2368
